article_id,blank,calendar_week,id,in_production,net_raw_demand,preview_0,preview_1,preview_10,preview_11,preview_12,preview_13,preview_14,preview_15,preview_2,preview_3,preview_4,preview_5,preview_6,preview_7,preview_8,preview_9,preview_sum,produce_with_blank,production_demand,stock,total_demand,week_cos,week_sin,year
24787,0,43,202604,0,665,0,0,0,0,0,0,0,95,378,0,423,0,0,290,429,0,1615,0,1000,950,1615,0.464723172043768,-0.8854560256532101,2024
24654,0,43,202591,2450,481,0,0,0,0,0,1105,0,0,2327,0,0,0,0,2499,0,0,5931,1,2500,5450,5931,0.464723172043768,-0.8854560256532101,2024
28458,0,43,202630,0,239,0,0,0,1082,0,2163,0,0,0,0,4487,0,0,0,3827,0,11559,0,0,11320,11559,0.464723172043768,-0.8854560256532101,2024
27273,0,43,202631,750,173,0,0,0,238,0,238,0,119,357,357,0,476,0,0,238,0,2023,0,0,1850,2023,0.464723172043768,-0.8854560256532101,2024
28275,0,43,202632,0,1750,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,1750,0.464723172043768,-0.8854560256532101,2024
25140,0,43,202633,8000,6060,0,0,0,2460,1410,1422,1459,1243,0,0,3264,0,3264,1787,0,0,16309,0,0,10249,16309,0.464723172043768,-0.8854560256532101,2024
26288,0,43,202634,0,628,0,2040,0,1657,0,1366,1719,0,0,0,4308,0,0,1107,1372,0,13569,0,0,12941,13569,0.464723172043768,-0.8854560256532101,2024
28677,0,43,202636,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,51,0,0,773,51,0.464723172043768,-0.8854560256532101,2024
29116,0,43,202637,0,60,0,0,0,41,0,0,0,0,0,0,19,0,0,0,0,0,60,1,1000,0,60,0.464723172043768,-0.8854560256532101,2024
28791,0,43,202638,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,1,1000,0,11,0.464723172043768,-0.8854560256532101,2024
26232,0,43,202639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,401,0,0,850,401,0.464723172043768,-0.8854560256532101,2024
24524,0,43,202640,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1,0,0,0,0.464723172043768,-0.8854560256532101,2024
28442,0,43,202641,100,0,0,0,0,2172,0,0,0,0,0,1137,0,0,0,1035,0,0,4344,0,0,5000,4344,0.464723172043768,-0.8854560256532101,2024
25201,0,43,202642,0,0,0,0,0,1323,0,0,0,612,0,0,0,347,0,0,0,0,2282,0,0,3240,2282,0.464723172043768,-0.8854560256532101,2024
24776,0,43,202643,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,352,0,748,0,0,930,748,0.464723172043768,-0.8854560256532101,2024
25135,0,43,202645,0,10922,0,0,0,5729,3109,3121,4129,3140,0,0,6119,0,0,0,5099,0,30446,0,0,19524,30446,0.464723172043768,-0.8854560256532101,2024
27132,0,43,202646,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,26,0,0,46,0,0,160,46,0.464723172043768,-0.8854560256532101,2024
24555,0,43,202650,2500,605,0,0,0,748,7,785,0,792,0,1836,0,0,0,1403,0,0,5571,0,0,4966,5571,0.464723172043768,-0.8854560256532101,2024
26844,0,43,202651,0,240,0,0,0,164,0,0,0,0,0,0,76,0,0,0,0,0,240,1,1000,0,240,0.464723172043768,-0.8854560256532101,2024
27156,0,43,202652,0,0,131,108,0,0,86,0,0,26,0,0,48,0,35,0,0,0,434,0,0,410,303,0.464723172043768,-0.8854560256532101,2024
25473,0,43,202653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,457,0,0,500,457,0.464723172043768,-0.8854560256532101,2024
29003,0,43,202654,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,0,0,11,0.464723172043768,-0.8854560256532101,2024
27262,0,43,202655,0,0,0,0,0,0,0,32,0,0,0,0,0,79,0,0,0,0,111,0,0,290,111,0.464723172043768,-0.8854560256532101,2024
27875,0,43,202656,0,0,0,0,0,0,0,248,0,31,7,0,7,0,130,0,0,0,423,0,0,500,423,0.464723172043768,-0.8854560256532101,2024
25390,0,43,202658,0,211,0,0,0,57,83,109,50,0,0,0,0,0,238,0,66,0,603,0,0,392,603,0.464723172043768,-0.8854560256532101,2024
27943,0,43,202659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,500,7,0.464723172043768,-0.8854560256532101,2024
27360,0,43,202660,0,0,0,0,0,741,0,0,0,0,0,0,0,0,999,0,0,0,1740,0,0,1850,1740,0.464723172043768,-0.8854560256532101,2024
25651,0,43,202661,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,19,0,0,44,0,0,2870,44,0.464723172043768,-0.8854560256532101,2024
26451,0,43,202662,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,692,1,0,0,692,0.464723172043768,-0.8854560256532101,2024
26380,0,43,202663,0,0,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,114,0,0,208,57,0.464723172043768,-0.8854560256532101,2024
28523,0,43,202666,0,170,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,170,1,1000,0,170,0.464723172043768,-0.8854560256532101,2024
29234,0,43,202667,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1,1000,0,6,0.464723172043768,-0.8854560256532101,2024
27676,0,43,202668,0,2790,0,0,0,1760,1360,0,2680,0,0,1140,1020,0,1250,0,1870,0,11080,0,0,8290,11080,0.464723172043768,-0.8854560256532101,2024
29537,0,43,202669,0,0,0,0,0,51,0,0,0,0,0,0,63,0,0,0,0,0,114,0,0,180,114,0.464723172043768,-0.8854560256532101,2024
28097,0,43,202671,0,268,0,0,0,234,454,0,0,0,1260,0,0,0,0,0,0,0,1948,0,0,1680,1948,0.464723172043768,-0.8854560256532101,2024
24657,0,43,202672,5000,0,0,0,0,2861,0,0,0,0,0,7728,0,0,0,0,0,0,10589,0,0,12900,10589,0.464723172043768,-0.8854560256532101,2024
28505,0,43,202673,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,240,0,0,440,0,0,790,440,0.464723172043768,-0.8854560256532101,2024
25235,0,43,202675,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,166,0,497,0,0,1000,497,0.464723172043768,-0.8854560256532101,2024
25880,0,43,202676,0,0,0,0,0,0,0,0,0,0,0,249,0,86,0,0,281,0,616,0,0,730,616,0.464723172043768,-0.8854560256532101,2024
25746,0,43,202677,1500,0,0,0,0,0,0,0,253,0,0,0,0,1141,0,0,0,0,1394,0,0,2540,1394,0.464723172043768,-0.8854560256532101,2024
27405,0,43,202678,3000,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,561,0,0,3420,561,0.464723172043768,-0.8854560256532101,2024
27125,0,43,202670,0,346,0,0,0,27,0,66,0,103,0,0,238,0,0,0,162,0,596,0,500,250,596,0.464723172043768,-0.8854560256532101,2024
25267,0,43,202648,0,0,0,0,0,0,0,0,0,0,0,1632,0,0,0,0,0,0,1632,0,1000,1847,1632,0.464723172043768,-0.8854560256532101,2024
25538,0,43,202657,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,95,0,500,160,95,0.464723172043768,-0.8854560256532101,2024
27604,0,43,202647,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,500,170,103,0.464723172043768,-0.8854560256532101,2024
27967,0,43,202649,0,734,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,1134,0,1000,400,1134,0.464723172043768,-0.8854560256532101,2024
24727,0,43,202665,0,5093,0,0,0,2294,0,934,1086,0,4710,515,1819,4040,3297,0,1898,0,20593,0,6500,15500,20593,0.464723172043768,-0.8854560256532101,2024
27363,0,43,202674,0,234,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,1234,1,2500,1000,1234,0.464723172043768,-0.8854560256532101,2024
24790,0,43,202664,0,678,0,0,0,0,1103,0,0,0,0,0,0,0,3075,0,0,0,4178,0,1000,3500,4178,0.464723172043768,-0.8854560256532101,2024
28516,0,43,202679,0,710,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,710,1,1000,0,710,0.464723172043768,-0.8854560256532101,2024
24997,0,43,202680,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,150,27,0.464723172043768,-0.8854560256532101,2024
27265,0,43,202682,0,0,0,0,0,0,0,0,0,0,2864,0,0,0,0,0,2319,0,5183,0,0,9700,5183,0.464723172043768,-0.8854560256532101,2024
27157,0,43,202685,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,200,32,0.464723172043768,-0.8854560256532101,2024
27874,0,43,202687,0,0,0,0,0,86,0,109,0,0,0,238,0,0,113,0,182,0,728,0,0,920,728,0.464723172043768,-0.8854560256532101,2024
24810,0,43,202688,0,255,432,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,687,1,0,0,255,0.464723172043768,-0.8854560256532101,2024
25667,0,43,202689,0,5014,0,0,0,3029,1657,0,2318,0,0,2856,0,4079,2040,0,3369,0,19348,0,0,14334,19348,0.464723172043768,-0.8854560256532101,2024
25695,0,43,202690,0,480,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,480,1,0,0,480,0.464723172043768,-0.8854560256532101,2024
27101,0,43,202691,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,700,0,0.464723172043768,-0.8854560256532101,2024
28107,0,43,202692,0,400,0,0,0,0,0,0,0,110,0,0,0,0,0,0,290,0,400,1,0,0,400,0.464723172043768,-0.8854560256532101,2024
26287,0,43,202693,0,2713,0,2046,0,0,1743,0,829,0,0,0,711,0,0,3183,1793,0,10305,0,0,7592,10305,0.464723172043768,-0.8854560256532101,2024
28007,0,43,202694,0,0,300,0,0,0,441,0,0,0,0,0,467,0,0,0,662,0,1870,0,0,1650,1570,0.464723172043768,-0.8854560256532101,2024
28487,0,43,202696,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,82,0,0,924,82,0.464723172043768,-0.8854560256532101,2024
27111,0,43,202697,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,164,1,0,0,164,0.464723172043768,-0.8854560256532101,2024
26239,0,43,202698,0,57,0,0,0,241,0,0,0,70,255,0,0,0,0,241,0,0,807,0,0,750,807,0.464723172043768,-0.8854560256532101,2024
24858,0,43,202700,0,0,0,0,0,218,0,0,79,0,0,0,227,0,0,0,0,0,524,0,0,610,524,0.464723172043768,-0.8854560256532101,2024
25548,0,43,202701,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,371,17,0.464723172043768,-0.8854560256532101,2024
26776,0,43,202702,0,0,0,0,0,0,173,0,0,0,0,391,0,0,0,0,0,0,564,0,0,1400,564,0.464723172043768,-0.8854560256532101,2024
26763,0,43,202703,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,130,1,0,0,130,0.464723172043768,-0.8854560256532101,2024
27904,0,43,202704,0,206,0,0,0,372,0,511,0,0,0,0,1758,435,0,0,0,0,3076,0,0,2870,3076,0.464723172043768,-0.8854560256532101,2024
27960,0,43,202706,0,0,0,0,0,0,8,0,9,0,0,0,47,0,19,0,4,0,87,0,0,500,87,0.464723172043768,-0.8854560256532101,2024
25705,0,43,202707,0,0,0,0,0,0,86,0,0,0,0,366,0,0,0,0,0,0,452,0,0,760,452,0.464723172043768,-0.8854560256532101,2024
25914,0,43,202708,0,1407,0,0,0,0,0,2479,0,822,7,0,7,1564,1008,0,0,0,5887,0,0,4480,5887,0.464723172043768,-0.8854560256532101,2024
25194,0,43,202709,0,0,0,0,0,0,1350,0,0,0,0,1420,0,0,0,0,0,0,2770,0,0,4300,2770,0.464723172043768,-0.8854560256532101,2024
28352,0,43,202710,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,1200,400,0.464723172043768,-0.8854560256532101,2024
27074,0,43,202711,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,4,0,0,24,0,0,522,24,0.464723172043768,-0.8854560256532101,2024
27876,0,43,202712,0,4,0,0,0,212,212,104,108,0,454,0,70,101,0,0,243,0,1504,0,0,1500,1504,0.464723172043768,-0.8854560256532101,2024
28271,0,43,202714,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0.464723172043768,-0.8854560256532101,2024
29291,0,43,202715,0,101,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,1,1000,0,101,0.464723172043768,-0.8854560256532101,2024
28819,0,43,202716,0,0,1300,0,0,0,0,0,0,0,0,2205,0,0,0,0,0,0,3505,0,0,3120,2205,0.464723172043768,-0.8854560256532101,2024
25794,0,43,202717,0,0,0,0,0,1335,0,0,0,0,500,0,0,0,1803,0,0,0,3638,0,0,4900,3638,0.464723172043768,-0.8854560256532101,2024
25301,0,43,202719,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,2190,2010,0.464723172043768,-0.8854560256532101,2024
28826,0,43,202720,0,0,0,809,0,0,0,0,0,0,0,0,0,0,1594,2539,0,0,4942,0,0,6000,4942,0.464723172043768,-0.8854560256532101,2024
24834,0,43,202721,0,820,0,0,0,0,0,0,0,605,807,0,0,0,0,1008,0,0,2420,0,0,1600,2420,0.464723172043768,-0.8854560256532101,2024
29370,0,43,202722,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,3,0.464723172043768,-0.8854560256532101,2024
24453,0,43,202723,0,0,0,0,0,0,585,0,0,0,0,0,1044,0,0,0,0,0,1629,0,0,3950,1629,0.464723172043768,-0.8854560256532101,2024
25349,0,43,202725,0,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,66,0.464723172043768,-0.8854560256532101,2024
28072,0,43,202726,0,265,0,0,0,0,0,183,0,0,0,0,0,82,0,0,0,0,265,1,1000,0,265,0.464723172043768,-0.8854560256532101,2024
27450,0,43,202727,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,130,1,0,0,130,0.464723172043768,-0.8854560256532101,2024
27079,0,43,202705,0,326,0,0,0,0,130,76,57,0,1134,0,0,0,0,98,0,0,1495,0,1000,1169,1495,0.464723172043768,-0.8854560256532101,2024
25687,0,43,202713,0,1307,0,0,0,608,0,0,0,0,313,0,0,1386,0,0,0,0,2307,0,2000,1000,2307,0.464723172043768,-0.8854560256532101,2024
25182,0,43,202684,500,0,0,0,0,0,0,0,0,0,0,0,1632,0,0,0,0,0,1632,0,1000,1960,1632,0.464723172043768,-0.8854560256532101,2024
25629,0,43,202695,0,1041,0,0,0,0,0,788,0,0,0,0,0,473,0,0,0,0,1261,0,2000,220,1261,0.464723172043768,-0.8854560256532101,2024
28087,0,43,202699,0,1196,420,0,0,0,0,0,0,498,0,0,1449,0,0,0,719,0,3086,0,2000,1470,2666,0.464723172043768,-0.8854560256532101,2024
25213,0,43,202681,1000,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,1650,0,500,2000,1650,0.464723172043768,-0.8854560256532101,2024
27345,0,43,202683,0,78,0,644,0,0,539,0,0,0,0,0,847,0,0,778,0,0,2808,0,2500,2730,2808,0.464723172043768,-0.8854560256532101,2024
25759,0,43,202686,2500,1662,0,1087,0,0,0,0,0,0,0,0,0,0,3375,0,0,0,4462,1,2500,2800,4462,0.464723172043768,-0.8854560256532101,2024
24697,0,43,202724,0,380,400,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,780,1,2500,0,380,0.464723172043768,-0.8854560256532101,2024
25549,0,43,202728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,0,500,63,0.464723172043768,-0.8854560256532101,2024
28121,0,43,202729,0,461,0,0,0,0,0,0,0,0,391,0,0,0,0,0,70,0,461,1,1000,0,461,0.464723172043768,-0.8854560256532101,2024
24522,0,43,202730,0,0,0,0,0,0,20,0,0,0,0,427,0,0,0,0,0,0,447,0,0,1570,447,0.464723172043768,-0.8854560256532101,2024
27378,0,43,202732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,306,0,0,2100,306,0.464723172043768,-0.8854560256532101,2024
26040,0,43,202734,0,251,0,0,0,7,297,13,0,196,0,416,0,0,0,0,0,0,929,0,0,678,929,0.464723172043768,-0.8854560256532101,2024
27356,0,43,202735,0,0,726,0,0,938,0,0,0,0,0,0,0,0,1540,0,0,0,3204,0,0,2850,2478,0.464723172043768,-0.8854560256532101,2024
26442,0,43,202738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,864,0,0,2920,864,0.464723172043768,-0.8854560256532101,2024
26978,0,43,202739,0,2356,1296,0,0,864,0,432,0,0,432,0,0,432,0,0,1296,0,4752,0,0,1100,3456,0.464723172043768,-0.8854560256532101,2024
25535,0,43,202740,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,86,0,0,137,0,0,370,137,0.464723172043768,-0.8854560256532101,2024
25315,0,43,202741,0,390,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,390,1,0,0,390,0.464723172043768,-0.8854560256532101,2024
27715,0,43,202742,500,0,0,0,0,0,53,0,0,0,0,0,0,0,113,0,0,0,166,0,0,500,166,0.464723172043768,-0.8854560256532101,2024
25508,0,43,202743,0,0,0,0,0,0,0,51,0,0,0,0,26,0,0,0,0,0,77,0,0,310,77,0.464723172043768,-0.8854560256532101,2024
26736,0,43,202744,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,1,0,0,7,0.464723172043768,-0.8854560256532101,2024
28220,0,43,202745,0,0,0,0,0,51,0,0,0,0,0,0,0,82,0,0,0,0,133,0,0,460,133,0.464723172043768,-0.8854560256532101,2024
26802,0,43,202746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,183,33,0.464723172043768,-0.8854560256532101,2024
27401,0,43,202747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,227,0,0,870,227,0.464723172043768,-0.8854560256532101,2024
29178,0,43,202748,0,0,0,0,0,189,0,133,0,133,0,0,0,0,303,0,142,0,900,0,0,1330,900,0.464723172043768,-0.8854560256532101,2024
28117,0,43,202749,0,0,0,0,0,63,63,89,101,139,0,838,0,0,0,0,145,0,1438,0,0,1520,1438,0.464723172043768,-0.8854560256532101,2024
28967,0,43,202750,0,0,0,0,0,0,0,2079,0,662,0,0,79,0,646,0,0,0,3466,0,0,3529,3466,0.464723172043768,-0.8854560256532101,2024
24813,0,43,202751,0,0,0,0,0,548,0,0,0,0,830,0,0,0,0,0,0,0,1378,0,0,2000,1378,0.464723172043768,-0.8854560256532101,2024
25910,0,43,202752,0,0,0,0,0,0,0,532,0,0,1080,0,0,0,921,0,0,0,2533,0,0,3650,2533,0.464723172043768,-0.8854560256532101,2024
27506,0,43,202753,0,423,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,423,1,1000,0,423,0.464723172043768,-0.8854560256532101,2024
27318,0,43,202754,2500,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,1020,0,0,2500,1020,0.464723172043768,-0.8854560256532101,2024
28342,0,43,202755,0,0,0,0,0,1090,920,0,410,0,0,0,1330,0,0,0,0,0,3750,0,0,4300,3750,0.464723172043768,-0.8854560256532101,2024
27981,0,43,202756,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,252,0,0,378,0,0,1500,378,0.464723172043768,-0.8854560256532101,2024
26326,0,43,202757,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,284,0,700,0,0,1050,700,0.464723172043768,-0.8854560256532101,2024
24590,0,43,202758,0,1454,0,0,0,0,0,0,0,0,0,2108,0,0,0,0,3060,0,5168,0,0,3714,5168,0.464723172043768,-0.8854560256532101,2024
28131,0,43,202759,0,740,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,740,1,0,0,740,0.464723172043768,-0.8854560256532101,2024
25566,0,43,202760,0,0,0,0,0,0,50,70,0,0,0,0,0,0,0,0,53,0,173,0,0,500,173,0.464723172043768,-0.8854560256532101,2024
29202,0,43,202761,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,1,1000,0,12,0.464723172043768,-0.8854560256532101,2024
24913,0,43,202763,0,0,0,0,0,353,0,136,0,390,0,0,0,0,0,0,235,0,1114,0,0,1234,1114,0.464723172043768,-0.8854560256532101,2024
27669,0,43,202764,0,0,0,205,0,0,0,0,99,0,0,0,33,0,0,0,0,0,337,0,0,1280,337,0.464723172043768,-0.8854560256532101,2024
27490,0,43,202765,0,439,0,0,0,0,0,155,0,145,0,0,297,0,0,385,300,0,1282,0,0,843,1282,0.464723172043768,-0.8854560256532101,2024
24464,0,43,202766,0,0,0,350,0,0,0,0,0,82,0,0,404,0,0,398,0,0,1234,0,0,5000,1234,0.464723172043768,-0.8854560256532101,2024
26597,0,43,202767,0,0,0,0,0,0,0,246,0,0,0,0,278,0,0,171,0,0,695,0,0,870,695,0.464723172043768,-0.8854560256532101,2024
29035,0,43,202768,0,450,0,0,0,0,0,0,29,312,512,0,0,0,397,0,0,0,1250,1,1000,800,1250,0.464723172043768,-0.8854560256532101,2024
25727,0,43,202769,5000,900,0,0,0,0,3209,0,0,0,0,0,0,0,5691,0,0,0,8900,0,0,8000,8900,0.464723172043768,-0.8854560256532101,2024
24707,0,43,202770,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,1300,0,0.464723172043768,-0.8854560256532101,2024
25728,0,43,202771,0,0,713,0,0,0,0,506,0,0,0,0,0,732,0,0,313,0,2264,0,0,2000,1551,0.464723172043768,-0.8854560256532101,2024
27383,0,43,202772,0,249,0,0,0,0,0,0,0,120,0,0,0,0,0,0,129,0,249,1,0,0,249,0.464723172043768,-0.8854560256532101,2024
24673,0,43,202774,0,0,0,3335,0,0,0,0,0,0,0,0,0,3699,0,0,0,0,7034,0,0,10250,7034,0.464723172043768,-0.8854560256532101,2024
24530,0,43,202775,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,913,0,0,800,913,0.464723172043768,-0.8854560256532101,2024
27305,0,43,202776,0,0,0,0,0,0,0,49,0,0,0,3,0,0,3,0,0,0,55,0,0,880,55,0.464723172043768,-0.8854560256532101,2024
27600,0,43,202737,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,303,0,500,340,303,0.464723172043768,-0.8854560256532101,2024
27064,0,43,202731,0,1533,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,1898,0,3579,0,2000,2046,3579,0.464723172043768,-0.8854560256532101,2024
26047,0,43,202736,0,785,0,0,0,0,0,315,0,35,0,0,0,681,0,473,0,0,1504,0,1000,719,1504,0.464723172043768,-0.8854560256532101,2024
25893,0,43,202733,0,32,0,0,0,0,0,0,0,0,0,7,0,95,0,0,0,0,102,0,500,70,102,0.464723172043768,-0.8854560256532101,2024
27096,0,43,202777,0,210,0,350,0,154,0,144,0,0,0,0,211,0,0,131,0,0,990,0,0,780,990,0.464723172043768,-0.8854560256532101,2024
26956,0,43,202778,0,0,0,0,0,202,0,0,0,0,435,0,0,0,0,0,63,0,700,0,0,1000,700,0.464723172043768,-0.8854560256532101,2024
28799,0,43,202780,0,0,0,882,0,0,0,1185,0,0,0,387,0,1588,0,664,580,0,5286,0,0,5750,5286,0.464723172043768,-0.8854560256532101,2024
27452,0,43,202781,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,202,1,0,0,202,0.464723172043768,-0.8854560256532101,2024
26444,0,43,202782,0,537,346,0,0,116,231,461,346,0,807,346,0,0,576,0,2304,0,5533,0,0,4650,5187,0.464723172043768,-0.8854560256532101,2024
28407,0,43,202783,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,0,270,0,790,1,0,1300,790,0.464723172043768,-0.8854560256532101,2024
28276,0,43,202784,0,380,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,380,1,0,0,380,0.464723172043768,-0.8854560256532101,2024
29581,0,43,202785,0,181,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,181,1,2500,0,181,0.464723172043768,-0.8854560256532101,2024
29118,0,43,202786,0,114,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57,0,114,1,1000,0,114,0.464723172043768,-0.8854560256532101,2024
29274,0,43,202787,0,0,0,0,0,45,63,0,0,0,145,0,0,0,0,111,0,0,364,0,0,693,364,0.464723172043768,-0.8854560256532101,2024
27066,0,43,202788,0,29,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,37,66,0.464723172043768,-0.8854560256532101,2024
27743,0,43,202790,0,103,0,0,0,0,0,0,0,0,26,0,0,26,0,0,51,0,103,1,500,0,103,0.464723172043768,-0.8854560256532101,2024
29120,0,43,202791,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,1,0,0,17,0.464723172043768,-0.8854560256532101,2024
25433,0,43,202792,0,0,0,0,0,2880,0,0,0,0,0,0,2610,0,0,0,0,0,5490,0,0,6770,5490,0.464723172043768,-0.8854560256532101,2024
25302,0,43,202793,0,0,0,0,0,0,2136,0,0,0,0,0,0,0,3295,0,0,0,5431,0,0,9980,5431,0.464723172043768,-0.8854560256532101,2024
25547,0,43,202794,0,0,0,0,0,0,0,53,0,0,0,0,0,60,0,0,0,0,113,0,0,195,113,0.464723172043768,-0.8854560256532101,2024
25892,0,43,202795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,581,0,0,1580,581,0.464723172043768,-0.8854560256532101,2024
28775,0,43,202796,0,636,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,636,1,0,0,636,0.464723172043768,-0.8854560256532101,2024
27722,0,43,202797,0,0,0,0,0,0,165,0,0,0,0,0,0,0,337,0,0,0,502,0,0,846,502,0.464723172043768,-0.8854560256532101,2024
25024,0,43,202798,0,0,410,0,0,0,265,0,0,0,0,0,0,0,221,0,0,0,896,0,0,720,486,0.464723172043768,-0.8854560256532101,2024
24585,0,43,202799,0,411,0,1680,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,3331,0,0,2920,3331,0.464723172043768,-0.8854560256532101,2024
27458,0,43,202801,0,0,0,0,0,0,0,76,0,0,0,0,79,0,0,0,0,0,155,0,0,660,155,0.464723172043768,-0.8854560256532101,2024
25808,0,43,202802,0,0,0,0,0,0,0,0,0,0,143,0,0,101,0,0,47,0,291,1,500,350,291,0.464723172043768,-0.8854560256532101,2024
28088,0,43,202803,0,214,0,0,0,0,0,0,0,164,0,0,95,0,0,0,145,0,404,0,0,190,404,0.464723172043768,-0.8854560256532101,2024
26946,0,43,202804,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,1600,720,0.464723172043768,-0.8854560256532101,2024
27339,0,43,202805,0,0,90,0,0,57,64,0,0,0,0,0,57,0,0,94,0,0,362,0,0,542,272,0.464723172043768,-0.8854560256532101,2024
27994,0,43,202806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,66,0,0,90,66,0.464723172043768,-0.8854560256532101,2024
27683,0,43,202807,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,271,0,505,0,0,560,505,0.464723172043768,-0.8854560256532101,2024
27384,0,43,202808,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1,0,0,0,0.464723172043768,-0.8854560256532101,2024
26116,0,43,202809,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,121,1,500,0,121,0.464723172043768,-0.8854560256532101,2024
